"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $207.57/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0xeb01264ba28cf99034d361a46f360862a3954600ea58bbb393160331675e3ec5","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc9ba2eef322f0176217815771e6d494dc4e38d18","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x704ef3929a876318f11b2764ea97a5dc65c8e0c68707f02b5b0401d7a5425251","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xf42ec4b30879c4d2632ba0cecd66e90ec9b9924f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x977e3138c090f7cc315945143bcfc356ef78ca13585858d2c95e310a0e6edb83","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0733dff9a975e6e5b9e6fa4535029949bbbc2712","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xa18a2aef5f479802b03e4e4b7221d2bdcc40712290f9b4a14362544905dba12f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfcf1ef622c18c860274ace30414d5414a04e6c19","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xe6373f7a5b0ba33ff211544e12009b4d644562866813aa6be4b48819cea6c2a2","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa24aafe9d2cb0ba305222098d070730eecb26c81","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x66690452919e983a9f5e316e1bb3ffd580f2e4166135443f6b15a1f277b7e32a","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xce24b289367c80fbce51313b798d2382daa45c29","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4ffdbb28b7205b1515aac49faf337981616e9a8371c0ecfbb5d7dbbadb7105f7","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x006f0a29ae77893e5ea52ce2fce74ea0847aebc8","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xdb4bc894332a480c189d50c8a2a5470967bd02f4581ff49d4e9069086eb0f467","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xf54fab6e5eae19faae50c3bda914e31fb397b9c3","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7ee352bf0698ecd44d39eaa957deac78606e6d47864977071fc90485e09d13ca","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x00e91a7d08aa7d31e82f582bc79e68ad0942d704","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x684aba059b14cec5f5ca7d17fa8c5b266a3d3db8d6967d9aeca1ad16b009bcf0","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x7bd89f786d9e6f11ed6323612c175440608b33d4","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x68770529b5084a21acce0ef3ac226328924969a53f5a79e05d75a49b2e411a75","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x78dbe791184bccb16c8681135cd5e9b8b60a21cb","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfcd71bfba6d6bd827178b9abc296dc16b41aeac82e1770c4e462e55b1a3a961e","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x45093d208d1213c6f516136c62fabab7613da755","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x471022c25b865addfb986523fa3b5d7cde32f384592d3624b4a7987097b3313e","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x3e874f00859c9231c0e53c9cc588e3b4cba87384","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc79032bf773a6b872c8a8c8962e3b9e681ed1708da84a1625efe43ce0af3fc69","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa4d658ecc8b35b9a83b2cd8bf12826ce3caa4687","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x08fb99ab61ee896866c25ea5792aa0822c9d418231e0ad8e117a52b1c8d2a4ae","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x536e4ad11b541955f28d08a0c2d17c849271e5ff","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf3408d0bb38cf6f966e26b9a96bad40c36d40a7f6eba88ad875af13c32e3060f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa3ed74213d00aef2d020293b21ccabf02438635d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xe85a07ada288d4d3a375fd9dfdd13d6b403cadf8d8231ddcc275a3976d4e8a57","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfcb622886c2df9408c3005dd69ff9a3869a9759c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7698666eecf732d0d1129b0f9dcba08f70a922d3345235420d86919a47544e1f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc60540f79fb92f2daf3d32bafdf89128ac018f4c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x28548d3ce6fed917d66310462e43224aae0558a7c50238a247ff292b06747f59","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa97b47d08ba0957777c2a3c387943ffee29111f5","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x02cbdbac31b3c32c370a642cf76b72e2250cb26c2704d69e064769d078f6fe19","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x018bfa515b814987a7fd48eadda6e38e3dfcd7a9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb5b99dce1d670c27bb38a501df1e992363bfe0e2a16a1eb8450f077679ce4fb2","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x39e806b3437e83f15e7e4475b34afd053c0b7665","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x2d80e6b1ae3289de743e2f21beae56add5fd3da571c891b6a28b1e8d6548f548","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x74d9ed40ecc69f81e9e8b48620a935b56ffdbb74","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x2dd8fa30d2f75e5ef882b80effc91db95ffcac5226625b01028637658b631e97","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6ea083e97d9eaf46e3d0ccde27ac9c82a3e07afd","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb8b8eb4f30c47cf7674eb775bf82784632432e1f4703df77a2f42382b6ccd7fb","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x82ca496be7b163c4d9b8c720bb5c4c2d4bde0e96","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x657ce1aee534234ac3e273930fc442431ddbaf8bd98d9e00fbd3968d447d3a7f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x3f4657f6fa2f8175da2f72fa7088633641eeeb67","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x977529a4c1bb82adfee948aa7954ecc955829c379c50a89b0609c31b16f9c995","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x25f468c804772b62d475bae8b8533d3f54ffca7c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfadf9db78476353b268b2d7b65bff077d7b729c86769b55f99c0e8160759d0d7","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x42d1dbedd50d82ec5450b82e9c2229082133de49","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x10d70771d17fa616fa392b6b231b63426ba4df937aedc1a8fde0dbabcd925eb3","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6944a090c2e693b46d8bccde831eda94c5655d10","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xde021b44745c9fe47f683e61a8d86dbc12aceeab161d3e7a18cc741a0856097f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe6a2383605f47191d3060d9e33c8bda3df39482a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x8c4684d8c5146f63b3b817e4e0a94409d5deab33be2fa5c0320b1f8121dd5614","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5b7d8c4cc3f0c8e39352e575ee504988692b69c8","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x75721ee246cfcceae71773728457f6351575d2374c0856b8a1bff94178d62344","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x96b97cd13bd89d81eb613a4db379c25b1488f1c9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5c96490042011205edd38bf8a31123d41a0d5e61a67136513419a7e0c060c83f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfb4b59d8f26984217d23bca862eef436ed770565","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6ca5fe295d9ea63d05358e39a5941a2255a33c19e277cd189ef2670593efc24f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x523869ff202657863bc62de26f6395d5b1aa5679","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1ce38a17c9346d88014e143e3864602aa0518a91210f063e181f2b8729e40a5f","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa301d2a947dad1e4d7a7011d7394f92267faf542","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb3f10a23ba85efca9be3a25167dcb1dcd58f31995a87a33089606fc2bf37b74a","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc3cbe9a1bb7c1734f7fd4e3e3d075a4e9f8e8349","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5b34bf672d2e6ea056b46798f5cf376bccca93c11235339d957b8268b9a00118","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb50fa32ac300a2c0ff7916297322d8d45a44e4ef","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb3b4b136da9373e7f813ea5c23ec2bb57fe0ed447e2b348a154798e3ca6134a9","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb1ccef0db3a6e461db3a90add9d376eb7fb73b10","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf3ea91423009dcc735f7340a8443268b993c5e74a42e86eb0948839fb9ba2a3a","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xec97a6da25f59ce9b10f231b1d91deccbf5faeaa","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5005734ea1e0a1cc4846c8a6518fdef218d65a07b827005e955fa74087d34c4d","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x07494926173ea16cfdf1905a33408b41b0b8495b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfeff5ccb1bb011d1f46d9a0bb424b35de3505e5304b7e50abfddc5197cc30e5e","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5313fd26f6b385db4e9a75d16dc5eb2a904a4305","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xa495ae9d236f07879ba65d2d8673ac7d6dc0c4eb2e6078262e4aeaf5af9317c2","5072547","1518375809","2/11/2018 7:03:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc186bf6d670c64f231af82c27293232b9cf1143f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3bc7553dbe316fd7c517b95e616522a47f64d2cc8c06cde1dc45d04fc7dee74e","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x7e972eac5c1d59d8809b3f4742f87c62bf040cb5","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc5f7c6b7f86f7e01851d9702f60fd2afb65462350b7bc1d28692ee1d64ca83fb","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x46ea7c4a5af66a6ce648fed942a3811b6548ea1c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x11e5cacb1ef9ae0971f88f71fb752038a67ab10c95065a257762e58142bb53e8","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb5ff988c2b716d3ae8ef91e4be7ccb5634e98709","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb60873724b6496b947ecf317fdd6ce829f68313cc1bc395b90892fd75c03a063","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x9533b0c15beb879f4e905d42b49c84fbd86a948a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x612c502e8627f548ed8dc403884d3049997d8ff2638a306df097db92f63f9329","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x17b12e5f3dfac7d24c0a2ea87268abc8daba09d7","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x89fa31c18590b8129a54cf39373abedfa9283daf7249a0c5425fc5bcff0b96b3","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfa59177f3d712335e8369069e704851e431ddf96","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xacc13f89e56ae1803a5bc648774c85ae3076e5eb45c28eb403adf61a5db42655","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x44ccb9c493632feed3c20949344c69602b075174","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3f493a497463a88c281a1b347a67cb34bc5357ad378120a3dd638439a22ea8d8","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe0eb500f6d1132ab3b9e52017dfedf0a3e7a7de6","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x698c81901ace56b5573d968a1650698fc6813bace99843c278f1e88485a8d069","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd8521ba2470e835b7674f83a8e19a9208ae50c2a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x159529e032c7cf7d365770d887df7b8219c67a52e4a6fbdaee6b12ebfc1f8b07","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb96cfede6faf7f920256bbbe58c74a0aa3b7ef4c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x64f5bb32089dc583ea4701838adbc707710399bd02710661535586d4b74304e3","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x997fda7d586e348ae2dd7de59ed12efe92327b50","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x20230895b48f2459ac6d4773178f40f2f8503491cb239f65888c81bc680970f1","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5a05dadee5f0100b3740c6f896c4452866ede32b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3847ff645b120a5df20eb097e89d77f804b5e163a57ece3de7813acff889a9d7","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x65ab0b688ea06bef31baacb97b2debb627c8ecec","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf09a7a8cdc68387d8f16a66f070fe610a9d2acbb61851245999a596305188a83","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd7ef3514d0c66e0a9b8b5ade69193bf9edea9a63","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5aca7cf6ace526077091fd88aed6a8383eba2b586070a69aeea7d9818d5555c3","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xea2d3987f1464635f36e519a24fa448872d13d15","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6b07c2f17eb357ac0d342f4f32cc991cae3ef8def5469d7d09f5867f20d1843f","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xea7040bb4041f3083b4cdf575897c83156324c95","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x288456dd1296f1d40e9b8463a94c1494b7fb6d7ba88d4432ccf3f426f8653dca","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x59a7c770fe348a1d52bed591ac21ebd99d1fe142","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb9e6deab12ee7aa48c04c2bd103a525f1b38b89a528182ec5cde119f337ef12d","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xce9c1bda2ec80a6b7b68f1e4694a9b7ce9a1b12f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xa23a2a8ae47d44211b35e427f72e8fcbfd4a52358023bf6ef83ca7062a98167c","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0e909f6c31ae65227beaebc43b23020ad585bc0b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1d4d116aadea35ef57d7a0c36a87912653168e3a9212f0a671f5bfc276e9b027","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x9db08f962562d9bf2df81c7d7137f78c0098fa4d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6d2da59326225bc2358ba402b6874a216a1a80ce43602ac8c4004f9b61bbe7c6","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x3bd70e0a5c72bd7cc9a570f1097e4d454ed0242c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfbdb1f14d6d1fd0afc7daaa558bacd3d3ad3f4777fc0b01bfb6ad59f06e64b68","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x7c3688dcf31bb5282beae92f4da3c839f2b62730","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xe2c41c89c70e04e22a8e9acad7d0b65d509b53c0d80342c05cf5066b4a95ee3c","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x239ab717d95325d5898d70644d41f9a4268d17c2","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x9ce75499f52d3e9b0af5fc6de96224250e3a45d6f4d3e783115849c6deeb7df2","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8a47b80815044e195a2a7bd2d939cce2379eaabf","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x56651307ddb9731d0c56ae38fa6b07d695d18b81555f268ea05cc2fd4a10e746","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6b7c454b3da898a357a4450de8e07e85881ce090","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf8a153a57f5088b37a2347239edf20700dc4bcd51037c2e058a4ef60a26446c1","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd99757f20bb4fcadc9755d29c4724e0230750c96","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4a7d316fbe5f404c41510b3775564aed22e898621535a11425993b88baefe566","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x57ea271bf83ff3d5f142ba28162d07ce540f6a5e","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4ce2794e1922ae1bd46f85fe76a12de34c833e84f3f4444af85466079a21628a","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x80698477aec40b9e49b24bcf272304cb533f9a35","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x18863f7886baf0eaaeefd96ebee7f3cfd2840da546abc2afff28f5eb4b1c1c7f","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x20a81ff4c8cac44d81d00802829b493246e4ce55","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1798173da3fc39acba08bb0e52e8bf25189f2044d5bb85a9f1e665ce8812f664","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd39043439f3ee036808f8e99de520c8d32b943b8","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfb1aa87b99506e53de60947d6df9dc8808f9dd2ae1b8a9d8a2e9b633fb9872dc","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd502f5a64ff92e5788b4ba86da75567cfd42948b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3cae3613a88e945eef4e76f4d4a9dccc74d2d8ef0e2dc5e77a10223c45f07249","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xce4ce0fce7e4da10c327084867f0ca35ab0a2273","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x97066ce5e474363764b05b853db6d5317f1acb085ea7b2fefb509ebf868f0421","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5e693fc234a367870426ff94fe29092f97b1769b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfb74c15448660da7741e23e2c353e3d2df9bce8dd72b108be12ec8794874ab9a","5072549","1518375833","2/11/2018 7:03:53 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe0c83a01eeed46f7ea06eae9fa24e2f04ab61c48","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x31a17d6b99995adb7ad3a0fb6406003fcb52889db3b6ad81bf7ecc8b78b89ac4","5072550","1518375837","2/11/2018 7:03:57 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x4af7c254cce3ca716e6399515f3576a000fcfd4c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3cac8354ba3088f7e62bd6ab9751ce28f35b288562c231af0329a45e4a7e206a","5072551","1518375890","2/11/2018 7:04:50 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x89ea2c2933e42fc2f87ac99b914c8f4b550e1f2a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x9574d4aadc021daa7c744f88ca4e9de42e4cd7160ff841163f99fbf7b4b60a8f","5072551","1518375890","2/11/2018 7:04:50 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5d0c0e1c643e8d3acdf9e86de43679ad430c4f67","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x79376a8573134cab4f7c32f2b87b8d29fbd77e3896e732860907deeff6218124","5072552","1518375973","2/11/2018 7:06:13 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe118b858cd1f1ba9be5bff69774486de1858e4b9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x811842ea5bbccde641adec89e4bf6ade1f847ea0afcf7811495523b7ce1cd228","5072553","1518375976","2/11/2018 7:06:16 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x3d10539d440447d9db926ab813be21a529224aa7","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc8f67989edcde3fe355055bbbad45544cb6f0891a8a768e55f2af73a76370c69","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6562059ce608e61b7e66f08c9c6b5a7e3282aca4","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7db5a23f3e063423ff86c283f945b363dd14ed339d3daa5fc0a99f710683844f","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x2012d2f7d2c0566bb86435d8965493758fd7be32","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xda45a7f191d8c592514e03f0aeb9d7822fd6baf4af5e4a952783cd45f2960ace","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x07dbb157869e7320187a5af28751935613bbc7c9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7271240e905c6dd5931ed0058d97145e65172d1597790b38c26a85755de93a40","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd54ad7910267257de946f33525bdee701a9c117d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb6ce403e470896eb43de9068f0d38cec3d455df3267a7e948349c40856cab0d0","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x88f9354cfc37c884e949dfe6661b68bddd47d859","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xd3700b0604050d27a0b2855ba37c63c076fde009d40e7d49626fc5f99922cd61","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xf6d984825e82c696f29f3dc81824d10d1c21e866","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4c486691e3d5f5ab653026a6a95fe2156694e49fc6f2bcfd6d457c0f1a45fd79","5072554","1518375989","2/11/2018 7:06:29 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1b61c3b3b49bf2a45d2334adc4969e80964750df","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
